title,subtopic,relevant_content,discussion_date
Talk:Tobacco industry,Lawsuits,"::::in that case i will be simply forced to create a more cohesive set of references regarding bat's, rjt's, altria's and jti's claims. thanks for pulling me up on this. ill work on it soon. [[user:biritix|biritix]]","03:39, 10 march 2007"
Talk:Tobacco industry,Lawsuits,":::::those are exactly what's needed. i've included the full pubmed citations, and included info from the first article to convey its sense - but thank you. [[user:nmg20|nmg20]]","09:04, 10 march 2007"
Talk:Tobacco industry,Rankings,"i dug up various rankings for tobacco companies. most use vague quantifiers and have different ordering.  bbc news ""bigness"" ranking [http://news.bbc.co.uk/1/hi/business/4651668.stm]: # philip morris ([[altria]]) # british american tobacco # japan tobacco # imperial # gallaher  ranking by ""volume,"" according to the [[altria group]] article:  1 & 2: china national tobacco and japan tobacco  3: philip morris (altria)  ranking by ""largeness,"" according to the [[japan tobacco]] article:  # china tobacco # philip morris (altria) # british american tobacco # japan tobacco  ranking by ""sales,"" according to the [[china national tobacco co.]] article:  # china national tobacco  ranking by ""largeness,"" according to the [[r.j. reynolds tobacco company]] article:  # ??? # r.j. reynolds tobacco company  ranking by ""market share,"" according to the [[tobacco company]] article: # china national tobacco # philip morris # british american tobacco # japan tobacco # r.j. reynolds tobacco company (tied with two other companies)  ranking by ""sales,"" according to the [[tobacco company]] article: # philip morris # british american tobacco # japan tobacco  --[[user:61.115.196.42|61.115.196.42]]","13:18, 14 february 2006"
Talk:Tobacco industry,US-centred article,this article is pretty us-orientated. could anyone write more about the international industry ? [[user:arsine|arsine]],"19:26, 18 february 2006"
Talk:Tobacco industry,Use of Euromonitor,"i note someone's added statistics on the tobacco (damnable typos [[user:203.129.34.62|203.129.34.62]]) industry from euromonitor.  i remind people that euromonitor is not a pd resource; i'm quite sure they mention something about red hot pokers in bums for copyvios when you log in.  perhaps an alternate, free source could be found for this information?  prospectus' usually include information about the composition of the business.[[user:203.129.34.62|203.129.34.62]]","09:19, 7 december 2006"
Talk:Tobacco industry,No info about the tabocco industry,"i came to this article to look for articles about the tabacco industry: * how many companies, whats there name * how much do they sell in usd market share etc * who is producing and how much (how many tons) * etc etc  instead i find some general info about some lawsuit in the us... this artical needs reworking —preceding [[wikipedia:signatures|unsigned]] comment added by [[user:213.49.135.68|213.49.135.68]] ([[user talk:213.49.135.68|talk]] • [[special:contributions/213.49.135.68|contribs]])   :um - how hard did you look...? :* companies are listed in order of market share from 1 through 16. :* global market shares are given in the same table :* production data in tonnes is also in there by country :* etc etc :no reworking needed as a result of your post, anyway! [[user:nmg20|nmg20]]","22:50, 7 may 2007"
Talk:Tobacco industry,DO NOT SMOKE IT BAD FOR YOUR HEALTH ..,"smokeing is bad and not health for u .you can die form lung caner so call now 1800-stopsmokeing and they will help u to stop smokeing and keep u smoke free for year just call that number and stop smokeing today there a lot of smokeing company that say it make u younger and feel good but it don't it bad to do there a lot of people in the world that smoke like teen and younger kids, adult that do it say no to smoke and drugs .give tobacco the boot and just say no.....  —preceding [[wikipedia:signatures|unsigned]] comment added by [[special:contributions/67.235.125.201|67.235.125.201]] ([[user talk:67.235.125.201|talk]])","01:06, 4 february 2009"
Talk:Tobacco industry,Production by country or region,soviet union...? ([[user:dissimilation|dissimilation]] ([[user talk:dissimilation|talk]]),"21:14, 5 july 2010"
Talk:Tobacco industry,Over 40 years ago tobacco companies discovered tobacco and its smoke contains [[Polonium]] -210 and suppressed the findings to avoid public attention,"""abstract:the major tobacco manufacturers discovered that polonium was part of tobacco and tobacco smoke more than 40 years ago and attempted, but failed, to remove this radioactive substance from their products. internal tobacco industry documents reveal that the companies suppressed publication of their own internal research to avoid heightening the public’s awareness of radioactivity in cigarettes. tobacco companies continue to minimize their knowledge about polonium-210 in cigarettes in smoking and health litigation. cigarette packs should carry a radiation-exposure warning label."" * [http://www.ncbi.nlm.nih.gov/pmc/articles/pmc2509609/ waking a sleeping giant: the tobacco industry’s response to the polonium-210 issue ncbi.nlm.nih.gov].[[special:contributions/84.152.55.83|84.152.55.83]] ([[user talk:84.152.55.83|talk]])","12:35, 3 october 2011"
Talk:Tobacco industry,"""Conflicting Points of View""","the conflicting points of view section appears relatively skewed towards the tobacco industry. the first paragraph itself is somewhat fair, but the second paragraph provides a completely unsupported statement in favor of the industry, which is not in any way offset by any statement in opposition of the industry (that produces a product proven to carry severe health issues).  also, ""conflicting points of view,"" seems like an odd choice for a header.  — preceding [[wikipedia:signatures|unsigned]] comment added by [[user:dupreem|dupreem]] ([[user talk:dupreem|talk]] • [[special:contributions/dupreem|contribs]])","14:50, 6 december 2014"
Talk:Tobacco industry,"""Conflicting Points of View""","/span>   i added the synthesis tag because the only reference for that section is simply a table of tax revenue, and has no direct information that supports the claim made in the section. i vote for removal of this section unless better citations are found to support said argument. [[user:pdinc|pdinc]] ([[user talk:pdinc|talk]])","21:17, 6 december 2014"
Talk:Water industry,External links modified,"hello fellow wikipedians,  i have just modified one external link on [[water industry]]. please take a moment to review [https://en.wikipedia.org/w/index.php?diff=prev&oldid=799781915 my edit]. if you have any questions, or need the bot to ignore the links, or the page altogether, please visit [[user:cyberpower678/faqs#internetarchivebot|this simple faq]] for additional information. i made the following changes: *added archive https://web.archive.org/web/20050408055840/http://www.watertime.net/docs/wp1/d7_int_context_final-revb.pdf to http://www.watertime.net/docs/wp1/d7_int_context_final-revb.pdf  when you have finished reviewing my changes, you may follow the instructions on the template below to fix any issues with the urls.  {{sourcecheck|checked=false|needhelp=}}  cheers.—[[user:internetarchivebot|'''internetarchivebot''']] ([[user talk:internetarchivebot|report bug]])","20:24, 9 september 2017"
Talk:Wood industry,Merger proposal,{{discussion top|result=the result of this discussion was to merge . [[user:chidgk1|chidgk1]] ([[user talk:chidgk1|talk]]),"16:33, 8 february 2021"
